images,class
fold_easy/images/id996_patch_48128_30208.png,easy
fold_easy/images/id2567_patch_69632_28672.png,easy
fold_easy/images/id20_region0_patch_57741_65261.png,easy
fold_easy/images/id520_patch_12800_29696.png,easy
fold_easy/images/id2547_patch_12288_11264.png,easy
fold_easy/images/id1707_patch_29696_28160.png,easy
fold_easy/images/id2138_patch_13824_16896.png,easy
fold_easy/images/id1100_patch_9728_17408.png,easy
fold_easy/images/id1859_patch_27648_17408.png,easy
fold_easy/images/id1845_patch_11264_11776.png,easy
fold_easy/images/id385_patch_47616_28160.png,easy
fold_easy/images/id683_region0_patch_37850_82992.png,easy
fold_easy/images/id1725_region0_patch_77205_117429.png,easy
fold_easy/images/id2840_patch_40960_40960.png,easy
fold_easy/images/id880_region0_patch_55957_102211.png,easy
fold_easy/images/id2897_patch_18432_34304.png,easy
fold_easy/images/id793_region0_patch_81301_111797.png,easy
fold_easy/images/id516_region0_patch_52207_59326.png,easy
fold_easy/images/id1009_patch_27136_29184.png,easy
fold_easy/images/id272_patch_12800_2048.png,easy
fold_easy/images/id456_patch_27136_27648.png,easy
fold_easy/images/id228_patch_17408_9728.png,easy
fold_easy/images/id768_patch_17408_15360.png,easy
fold_easy/images/id2164_region0_patch_57267_76336.png,easy
fold_easy/images/id2706_patch_15872_17920.png,easy
fold_easy/images/id234_patch_54272_16896.png,easy
fold_easy/images/id1922_region0_patch_95588_153095.png,easy
fold_easy/images/id2472_region1_patch_40943_165245.png,easy
fold_easy/images/id442_patch_7168_12800.png,easy
fold_easy/images/id2267_patch_54272_14336.png,easy
fold_easy/images/id2538_patch_59904_19968.png,easy
fold_easy/images/id411_patch_7168_13312.png,easy
fold_easy/images/id445_patch_19456_10240.png,easy
fold_easy/images/id517_region0_patch_48563_88197.png,easy
fold_easy/images/id206_patch_58880_51200.png,easy
fold_easy/images/id1216_patch_51200_37888.png,easy
fold_easy/images/id1908_patch_48128_31232.png,easy
fold_easy/images/id123_region0_patch_39301_51684.png,easy
fold_easy/images/id2165_patch_59392_32256.png,easy
fold_easy/images/id1347_region0_patch_19951_57278.png,easy
fold_easy/images/id320_patch_41472_13312.png,easy
fold_easy/images/id1169_patch_44032_41984.png,easy
fold_easy/images/id1294_region0_patch_38827_77275.png,easy
fold_easy/images/id909_patch_13312_7680.png,easy
fold_easy/images/id2828_patch_15360_5632.png,easy
fold_easy/images/id196_patch_9728_28672.png,easy
fold_easy/images/id2564_region0_patch_49075_92094.png,easy
fold_easy/images/id1821_region0_patch_48583_95365.png,easy
fold_easy/images/id2024_region1_patch_42931_176727.png,easy
fold_easy/images/id1436_patch_87040_47616.png,easy
fold_easy/images/id1139_region0_patch_81274_35963.png,easy
fold_easy/images/id2882_patch_8192_17408.png,easy
fold_easy/images/id2836_patch_71680_23040.png,easy
fold_easy/images/id926_region0_patch_34751_96627.png,easy
fold_easy/images/id713_patch_38912_20480.png,easy
fold_easy/images/id2591_patch_16896_31232.png,easy
fold_easy/images/id2512_patch_11264_3072.png,easy
fold_easy/images/id934_patch_11776_44544.png,easy
fold_easy/images/id434_region0_patch_47531_76336.png,easy
fold_easy/images/id1754_region0_patch_36267_84613.png,easy
fold_easy/images/id2507_patch_31232_46592.png,easy
fold_easy/images/id666_patch_12288_41984.png,easy
fold_easy/images/id230_patch_79360_15360.png,easy
fold_easy/images/id1943_region0_patch_59847_60246.png,easy
fold_easy/images/id1639_region0_patch_77991_107365.png,easy
fold_easy/images/id688_patch_57344_30720.png,easy
fold_easy/images/id2844_patch_8704_20992.png,easy
fold_easy/images/id7_patch_33280_19968.png,easy
fold_easy/images/id296_patch_14336_16384.png,easy
fold_easy/images/id40_patch_35328_7168.png,easy
fold_easy/images/id1066_region1_patch_60843_164543.png,easy
fold_easy/images/id2657_region0_patch_47599_129043.png,easy
fold_easy/images/id734_patch_29696_23552.png,easy
fold_easy/images/id2886_patch_23040_29184.png,easy
fold_easy/images/id225_patch_19968_57856.png,easy
fold_easy/images/id863_region0_patch_39851_88027.png,easy
fold_easy/images/id1390_region0_patch_49587_73349.png,easy
fold_easy/images/id1227_patch_5632_18944.png,easy
fold_easy/images/id1581_patch_43008_22528.png,easy
fold_easy/images/id2034_patch_22016_14336.png,easy
fold_easy/images/id359_patch_18944_62976.png,easy
fold_easy/images/id2412_patch_22528_24576.png,easy
fold_easy/images/id1406_region0_patch_74218_122952.png,easy
fold_easy/images/id2220_patch_31744_19456.png,easy
fold_easy/images/id2742_patch_55296_13312.png,easy
fold_easy/images/id2199_patch_72192_29184.png,easy
fold_easy/images/id2559_patch_74240_36864.png,easy
fold_easy/images/id882_im_62_patch_512_0.png,easy
fold_easy/images/id410_patch_10752_35840.png,easy
fold_easy/images/id2680_patch_102400_20480.png,easy
fold_easy/images/id399_patch_83456_25088.png,easy
fold_easy/images/id711_patch_2560_9216.png,easy
fold_easy/images/id1198_patch_22016_24576.png,easy
fold_easy/images/id2417_patch_15872_6656.png,easy
fold_easy/images/id2497_patch_33792_31744.png,easy
fold_easy/images/id586_patch_25088_16896.png,easy
fold_easy/images/id2786_patch_9216_27136.png,easy
fold_easy/images/id2173_patch_12800_37376.png,easy
fold_easy/images/id587_patch_98304_41472.png,easy
fold_easy/images/id2335_patch_8192_3072.png,easy
fold_easy/images/id267_patch_44032_6656.png,easy
fold_easy/images/id9_region0_patch_67538_51134.png,easy
fold_easy/images/id1156_patch_59392_31744.png,easy
fold_easy/images/id668_patch_35328_4096.png,easy
fold_easy/images/id1846_region0_patch_46515_74288.png,easy
fold_easy/images/id292_patch_74240_25600.png,easy
fold_easy/images/id1191_patch_49664_13312.png,easy
fold_easy/images/id1761_patch_66048_9216.png,easy
fold_easy/images/id2553_patch_48640_11776.png,easy
fold_easy/images/id779_patch_45568_38400.png,easy
fold_easy/images/id231_patch_9728_23040.png,easy
fold_easy/images/id1957_region0_patch_61325_70381.png,easy
fold_easy/images/id1144_patch_48640_29184.png,easy
fold_easy/images/id2691_region0_patch_53133_80859.png,easy
fold_easy/images/id2583_patch_48640_17920.png,easy
fold_easy/images/id2470_patch_88064_12800.png,easy
fold_easy/images/id945_region0_patch_55162_60027.png,easy
fold_easy/images/id1915_region0_patch_42970_76421.png,easy
fold_easy/images/id271_patch_7168_25600.png,easy
fold_easy/images/id2278_patch_60928_52224.png,easy
fold_easy/images/id1232_patch_41984_9216.png,easy
fold_easy/images/id1359_patch_90624_4608.png,easy
fold_easy/images/id141_patch_122368_43008.png,easy
fold_easy/images/id1961_patch_31744_10240.png,easy
fold_easy/images/id2301_patch_14336_7168.png,easy
fold_easy/images/id2642_patch_12288_8704.png,easy
fold_easy/images/id1640_patch_14848_31232.png,easy
fold_easy/images/id855_patch_25600_28160.png,easy
